effective_date,v8_local_industry_id,v8_local_industry_name,v8_parent_id,v8_parent_name,v7_sw_l1_code,v7_sw_l1_name,v7_parent_code,v7_parent_name,src,shared_symbol_count,v8_symbol_count,v7_symbol_count,jaccard_score,coverage_vs_v8,coverage_vs_v7,candidate_rank,best_match_flag,mapping_type,manual_review_flag,decision_reason
2010-02-26,851563.SI,851563.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851563.SI,851563.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851610.SI,851610.SI,,,,,,,SW2014,0,13,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851610.SI,851610.SI,,,,,,,SW2021,0,13,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851782.SI,851782.SI,,,,,,,SW2014,0,8,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851782.SI,851782.SI,,,,,,,SW2021,0,8,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851787.SI,851787.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851787.SI,851787.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851831.SI,851831.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,851831.SI,851831.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,852063.SI,852063.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,852063.SI,852063.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,852131.SI,852131.SI,,,,,,,SW2014,0,10,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,852131.SI,852131.SI,,,,,,,SW2021,0,10,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,852182.SI,852182.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,852182.SI,852182.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,852183.SI,852183.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,852183.SI,852183.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857112.SI,857112.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857112.SI,857112.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857352.SI,857352.SI,,,,,,,SW2014,0,4,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857352.SI,857352.SI,,,,,,,SW2021,0,4,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857354.SI,857354.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857354.SI,857354.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857355.SI,857355.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857355.SI,857355.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857362.SI,857362.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857362.SI,857362.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857372.SI,857372.SI,,,,,,,SW2014,0,5,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857372.SI,857372.SI,,,,,,,SW2021,0,5,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857373.SI,857373.SI,,,,,,,SW2014,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857373.SI,857373.SI,,,,,,,SW2021,0,1,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857691.SI,857691.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,857691.SI,857691.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,858812.SI,858812.SI,,,,,,,SW2014,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,858812.SI,858812.SI,,,,,,,SW2021,0,2,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,859511.SI,859511.SI,,,,,,,SW2014,0,16,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,859512.SI,859512.SI,,,,,,,SW2014,0,11,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,859521.SI,859521.SI,,,,,,,SW2014,0,6,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
2010-02-26,859621.SI,859621.SI,,,,,,,SW2014,0,3,0,0.0,0.0,0.0,1,1,UNMATCHED,1,no_shared_symbols
