symbol,exchange,missing_date,missing_type
605339,,2025-12-17,GAP
605339,,2025-12-18,GAP
605339,,2025-12-19,GAP
605339,,2025-12-22,GAP
605358,,2025-11-28,GAP
605358,,2025-12-01,GAP
605358,,2025-12-02,GAP
605358,,2025-12-03,GAP
605358,,2025-12-04,GAP
605358,,2025-12-05,GAP
605358,,2025-12-08,GAP
605358,,2025-12-09,GAP
605358,,2025-12-10,GAP
605358,,2025-12-11,GAP
605358,,2025-12-12,GAP
605358,,2025-12-15,GAP
605358,,2025-12-16,GAP
605358,,2025-12-17,GAP
605358,,2025-12-18,GAP
605358,,2025-12-19,GAP
605358,,2025-12-22,GAP
605365,,2025-11-28,GAP
605365,,2025-12-01,GAP
605365,,2025-12-02,GAP
605365,,2025-12-03,GAP
605365,,2025-12-04,GAP
605365,,2025-12-05,GAP
605365,,2025-12-08,GAP
605365,,2025-12-09,GAP
605365,,2025-12-10,GAP
605365,,2025-12-11,GAP
605365,,2025-12-12,GAP
605365,,2025-12-15,GAP
605365,,2025-12-16,GAP
605365,,2025-12-17,GAP
605365,,2025-12-18,GAP
605365,,2025-12-19,GAP
605365,,2025-12-22,GAP
605366,,2025-11-28,GAP
605366,,2025-12-01,GAP
605366,,2025-12-02,GAP
605366,,2025-12-03,GAP
605366,,2025-12-04,GAP
605366,,2025-12-05,GAP
605366,,2025-12-08,GAP
605366,,2025-12-09,GAP
605366,,2025-12-10,GAP
605366,,2025-12-11,GAP
605366,,2025-12-12,GAP
605366,,2025-12-15,GAP
605366,,2025-12-16,GAP
605366,,2025-12-17,GAP
605366,,2025-12-18,GAP
605366,,2025-12-19,GAP
605366,,2025-12-22,GAP
605368,,2025-11-28,GAP
605368,,2025-12-01,GAP
605368,,2025-12-02,GAP
605368,,2025-12-03,GAP
605368,,2025-12-04,GAP
605368,,2025-12-05,GAP
605368,,2025-12-08,GAP
605368,,2025-12-09,GAP
605368,,2025-12-10,GAP
605368,,2025-12-11,GAP
605368,,2025-12-12,GAP
605368,,2025-12-15,GAP
605368,,2025-12-16,GAP
605368,,2025-12-17,GAP
605368,,2025-12-18,GAP
605368,,2025-12-19,GAP
605368,,2025-12-22,GAP
605369,,2025-11-28,GAP
605369,,2025-12-01,GAP
605369,,2025-12-02,GAP
605369,,2025-12-03,GAP
605369,,2025-12-04,GAP
605369,,2025-12-05,GAP
605369,,2025-12-08,GAP
605369,,2025-12-09,GAP
605369,,2025-12-10,GAP
605369,,2025-12-11,GAP
605369,,2025-12-12,GAP
605369,,2025-12-15,GAP
605369,,2025-12-16,GAP
605369,,2025-12-17,GAP
605369,,2025-12-18,GAP
605369,,2025-12-19,GAP
605369,,2025-12-22,GAP
605376,,2025-11-28,GAP
605376,,2025-12-01,GAP
605376,,2025-12-02,GAP
605376,,2025-12-03,GAP
605376,,2025-12-04,GAP
605376,,2025-12-05,GAP
605376,,2025-12-08,GAP
605376,,2025-12-09,GAP
605376,,2025-12-10,GAP
605376,,2025-12-11,GAP
605376,,2025-12-12,GAP
605376,,2025-12-15,GAP
605376,,2025-12-16,GAP
605376,,2025-12-17,GAP
605376,,2025-12-18,GAP
605376,,2025-12-19,GAP
605376,,2025-12-22,GAP
605377,,2025-11-28,GAP
605377,,2025-12-01,GAP
605377,,2025-12-02,GAP
605377,,2025-12-03,GAP
605377,,2025-12-04,GAP
605377,,2025-12-05,GAP
605377,,2025-12-08,GAP
605377,,2025-12-09,GAP
605377,,2025-12-10,GAP
605377,,2025-12-11,GAP
605377,,2025-12-12,GAP
605377,,2025-12-15,GAP
605377,,2025-12-16,GAP
605377,,2025-12-17,GAP
605377,,2025-12-18,GAP
605377,,2025-12-19,GAP
605377,,2025-12-22,GAP
605378,,2025-11-28,GAP
605378,,2025-12-01,GAP
605378,,2025-12-02,GAP
605378,,2025-12-03,GAP
605378,,2025-12-04,GAP
605378,,2025-12-05,GAP
605378,,2025-12-08,GAP
605378,,2025-12-09,GAP
605378,,2025-12-10,GAP
605378,,2025-12-11,GAP
605378,,2025-12-12,GAP
605378,,2025-12-15,GAP
605378,,2025-12-16,GAP
605378,,2025-12-17,GAP
605378,,2025-12-18,GAP
605378,,2025-12-19,GAP
605378,,2025-12-22,GAP
605388,,2025-11-28,GAP
605388,,2025-12-01,GAP
605388,,2025-12-02,GAP
605388,,2025-12-03,GAP
605388,,2025-12-04,GAP
605388,,2025-12-05,GAP
605388,,2025-12-08,GAP
605388,,2025-12-09,GAP
605388,,2025-12-10,GAP
605388,,2025-12-11,GAP
605388,,2025-12-12,GAP
605388,,2025-12-15,GAP
605388,,2025-12-16,GAP
605388,,2025-12-17,GAP
605388,,2025-12-18,GAP
605388,,2025-12-19,GAP
605388,,2025-12-22,GAP
605389,,2025-11-28,GAP
605389,,2025-12-01,GAP
605389,,2025-12-02,GAP
605389,,2025-12-03,GAP
605389,,2025-12-04,GAP
605389,,2025-12-05,GAP
605389,,2025-12-08,GAP
605389,,2025-12-09,GAP
605389,,2025-12-10,GAP
605389,,2025-12-11,GAP
605389,,2025-12-12,GAP
605389,,2025-12-15,GAP
605389,,2025-12-16,GAP
605389,,2025-12-17,GAP
605389,,2025-12-18,GAP
605389,,2025-12-19,GAP
605389,,2025-12-22,GAP
605398,,2025-11-28,GAP
605398,,2025-12-01,GAP
605398,,2025-12-02,GAP
605398,,2025-12-03,GAP
605398,,2025-12-04,GAP
605398,,2025-12-05,GAP
605398,,2025-12-08,GAP
605398,,2025-12-09,GAP
605398,,2025-12-10,GAP
605398,,2025-12-11,GAP
605398,,2025-12-12,GAP
605398,,2025-12-15,GAP
605398,,2025-12-16,GAP
605398,,2025-12-17,GAP
605398,,2025-12-18,GAP
605398,,2025-12-19,GAP
605398,,2025-12-22,GAP
605399,,2025-11-28,GAP
605399,,2025-12-01,GAP
605399,,2025-12-02,GAP
605399,,2025-12-03,GAP
605399,,2025-12-04,GAP
605399,,2025-12-05,GAP
605399,,2025-12-08,GAP
605399,,2025-12-09,GAP
605399,,2025-12-10,GAP
605399,,2025-12-11,GAP
605399,,2025-12-12,GAP
605399,,2025-12-15,GAP
605399,,2025-12-16,GAP
605399,,2025-12-17,GAP
605399,,2025-12-18,GAP
605399,,2025-12-19,GAP
605399,,2025-12-22,GAP
605488,,2025-11-28,GAP
605488,,2025-12-01,GAP
605488,,2025-12-02,GAP
605488,,2025-12-03,GAP
605488,,2025-12-04,GAP
605488,,2025-12-05,GAP
605488,,2025-12-08,GAP
605488,,2025-12-09,GAP
605488,,2025-12-10,GAP
605488,,2025-12-11,GAP
605488,,2025-12-12,GAP
605488,,2025-12-15,GAP
605488,,2025-12-16,GAP
605488,,2025-12-17,GAP
605488,,2025-12-18,GAP
605488,,2025-12-19,GAP
605488,,2025-12-22,GAP
605499,,2025-11-28,GAP
605499,,2025-12-01,GAP
605499,,2025-12-02,GAP
605499,,2025-12-03,GAP
605499,,2025-12-04,GAP
605499,,2025-12-05,GAP
605499,,2025-12-08,GAP
605499,,2025-12-09,GAP
605499,,2025-12-10,GAP
605499,,2025-12-11,GAP
605499,,2025-12-12,GAP
605499,,2025-12-15,GAP
605499,,2025-12-16,GAP
605499,,2025-12-17,GAP
605499,,2025-12-18,GAP
605499,,2025-12-19,GAP
605499,,2025-12-22,GAP
605500,,2025-11-28,GAP
605500,,2025-12-01,GAP
605500,,2025-12-02,GAP
605500,,2025-12-03,GAP
605500,,2025-12-04,GAP
605500,,2025-12-05,GAP
605500,,2025-12-08,GAP
605500,,2025-12-09,GAP
605500,,2025-12-10,GAP
605500,,2025-12-11,GAP
605500,,2025-12-12,GAP
605500,,2025-12-15,GAP
605500,,2025-12-16,GAP
605500,,2025-12-17,GAP
605500,,2025-12-18,GAP
605500,,2025-12-19,GAP
605500,,2025-12-22,GAP
605507,,2025-11-28,GAP
605507,,2025-12-01,GAP
605507,,2025-12-02,GAP
605507,,2025-12-03,GAP
605507,,2025-12-04,GAP
605507,,2025-12-05,GAP
605507,,2025-12-08,GAP
605507,,2025-12-09,GAP
605507,,2025-12-10,GAP
605507,,2025-12-11,GAP
605507,,2025-12-12,GAP
605507,,2025-12-15,GAP
605507,,2025-12-16,GAP
605507,,2025-12-17,GAP
605507,,2025-12-18,GAP
605507,,2025-12-19,GAP
605507,,2025-12-22,GAP
605555,,2025-11-28,GAP
605555,,2025-12-01,GAP
605555,,2025-12-02,GAP
605555,,2025-12-03,GAP
605555,,2025-12-04,GAP
605555,,2025-12-05,GAP
605555,,2025-12-08,GAP
605555,,2025-12-09,GAP
605555,,2025-12-10,GAP
605555,,2025-12-11,GAP
605555,,2025-12-12,GAP
605555,,2025-12-15,GAP
605555,,2025-12-16,GAP
605555,,2025-12-17,GAP
605555,,2025-12-18,GAP
605555,,2025-12-19,GAP
605555,,2025-12-22,GAP
605566,,2025-11-28,GAP
605566,,2025-12-01,GAP
605566,,2025-12-02,GAP
605566,,2025-12-03,GAP
605566,,2025-12-04,GAP
605566,,2025-12-05,GAP
605566,,2025-12-08,GAP
605566,,2025-12-09,GAP
605566,,2025-12-10,GAP
605566,,2025-12-11,GAP
605566,,2025-12-12,GAP
605566,,2025-12-15,GAP
605566,,2025-12-16,GAP
605566,,2025-12-17,GAP
605566,,2025-12-18,GAP
605566,,2025-12-19,GAP
605566,,2025-12-22,GAP
605567,,2025-11-28,GAP
605567,,2025-12-01,GAP
605567,,2025-12-02,GAP
605567,,2025-12-03,GAP
605567,,2025-12-04,GAP
605567,,2025-12-05,GAP
605567,,2025-12-08,GAP
605567,,2025-12-09,GAP
605567,,2025-12-10,GAP
605567,,2025-12-11,GAP
605567,,2025-12-12,GAP
605567,,2025-12-15,GAP
605567,,2025-12-16,GAP
605567,,2025-12-17,GAP
605567,,2025-12-18,GAP
605567,,2025-12-19,GAP
605567,,2025-12-22,GAP
605577,,2025-11-28,GAP
605577,,2025-12-01,GAP
605577,,2025-12-02,GAP
605577,,2025-12-03,GAP
605577,,2025-12-04,GAP
605577,,2025-12-05,GAP
605577,,2025-12-08,GAP
605577,,2025-12-09,GAP
605577,,2025-12-10,GAP
605577,,2025-12-11,GAP
605577,,2025-12-12,GAP
605577,,2025-12-15,GAP
605577,,2025-12-16,GAP
605577,,2025-12-17,GAP
605577,,2025-12-18,GAP
605577,,2025-12-19,GAP
605577,,2025-12-22,GAP
605580,,2025-11-28,GAP
605580,,2025-12-01,GAP
605580,,2025-12-02,GAP
605580,,2025-12-03,GAP
605580,,2025-12-04,GAP
605580,,2025-12-05,GAP
605580,,2025-12-08,GAP
605580,,2025-12-09,GAP
605580,,2025-12-10,GAP
605580,,2025-12-11,GAP
605580,,2025-12-12,GAP
605580,,2025-12-15,GAP
605580,,2025-12-16,GAP
605580,,2025-12-17,GAP
605580,,2025-12-18,GAP
605580,,2025-12-19,GAP
605580,,2025-12-22,GAP
605588,,2025-11-28,GAP
605588,,2025-12-01,GAP
605588,,2025-12-02,GAP
605588,,2025-12-03,GAP
605588,,2025-12-04,GAP
605588,,2025-12-05,GAP
605588,,2025-12-08,GAP
605588,,2025-12-09,GAP
605588,,2025-12-10,GAP
605588,,2025-12-11,GAP
605588,,2025-12-12,GAP
605588,,2025-12-15,GAP
605588,,2025-12-16,GAP
605588,,2025-12-17,GAP
605588,,2025-12-18,GAP
605588,,2025-12-19,GAP
605588,,2025-12-22,GAP
605589,,2025-11-28,GAP
605589,,2025-12-01,GAP
605589,,2025-12-02,GAP
605589,,2025-12-03,GAP
605589,,2025-12-04,GAP
605589,,2025-12-05,GAP
605589,,2025-12-08,GAP
605589,,2025-12-09,GAP
605589,,2025-12-10,GAP
605589,,2025-12-11,GAP
605589,,2025-12-12,GAP
605589,,2025-12-15,GAP
605589,,2025-12-16,GAP
605589,,2025-12-17,GAP
605589,,2025-12-18,GAP
605589,,2025-12-19,GAP
605589,,2025-12-22,GAP
605598,,2025-11-28,GAP
605598,,2025-12-01,GAP
605598,,2025-12-02,GAP
605598,,2025-12-03,GAP
605598,,2025-12-04,GAP
605598,,2025-12-05,GAP
605598,,2025-12-08,GAP
605598,,2025-12-09,GAP
605598,,2025-12-10,GAP
605598,,2025-12-11,GAP
605598,,2025-12-12,GAP
605598,,2025-12-15,GAP
605598,,2025-12-16,GAP
605598,,2025-12-17,GAP
605598,,2025-12-18,GAP
605598,,2025-12-19,GAP
605598,,2025-12-22,GAP
605599,,2025-11-28,GAP
605599,,2025-12-01,GAP
605599,,2025-12-02,GAP
605599,,2025-12-03,GAP
605599,,2025-12-04,GAP
605599,,2025-12-05,GAP
605599,,2025-12-08,GAP
605599,,2025-12-09,GAP
605599,,2025-12-10,GAP
605599,,2025-12-11,GAP
605599,,2025-12-12,GAP
605599,,2025-12-15,GAP
605599,,2025-12-16,GAP
605599,,2025-12-17,GAP
605599,,2025-12-18,GAP
605599,,2025-12-19,GAP
605599,,2025-12-22,GAP
688001,,2025-11-28,GAP
688001,,2025-12-01,GAP
688001,,2025-12-02,GAP
688001,,2025-12-03,GAP
688001,,2025-12-04,GAP
688001,,2025-12-05,GAP
688001,,2025-12-08,GAP
688001,,2025-12-09,GAP
688001,,2025-12-10,GAP
688001,,2025-12-11,GAP
688001,,2025-12-12,GAP
688001,,2025-12-15,GAP
688001,,2025-12-16,GAP
688001,,2025-12-17,GAP
688001,,2025-12-18,GAP
688001,,2025-12-19,GAP
688001,,2025-12-22,GAP
688002,,2025-11-28,GAP
688002,,2025-12-01,GAP
688002,,2025-12-02,GAP
688002,,2025-12-03,GAP
688002,,2025-12-04,GAP
688002,,2025-12-05,GAP
688002,,2025-12-08,GAP
688002,,2025-12-09,GAP
688002,,2025-12-10,GAP
688002,,2025-12-11,GAP
688002,,2025-12-12,GAP
688002,,2025-12-15,GAP
688002,,2025-12-16,GAP
688002,,2025-12-17,GAP
688002,,2025-12-18,GAP
688002,,2025-12-19,GAP
688002,,2025-12-22,GAP
688003,,2025-11-28,GAP
688003,,2025-12-01,GAP
688003,,2025-12-02,GAP
688003,,2025-12-03,GAP
688003,,2025-12-04,GAP
688003,,2025-12-05,GAP
688003,,2025-12-08,GAP
688003,,2025-12-09,GAP
688003,,2025-12-10,GAP
688003,,2025-12-11,GAP
688003,,2025-12-12,GAP
688003,,2025-12-15,GAP
688003,,2025-12-16,GAP
688003,,2025-12-17,GAP
688003,,2025-12-18,GAP
688003,,2025-12-19,GAP
688003,,2025-12-22,GAP
688004,,2025-11-28,GAP
688004,,2025-12-01,GAP
688004,,2025-12-02,GAP
688004,,2025-12-03,GAP
688004,,2025-12-04,GAP
688004,,2025-12-05,GAP
688004,,2025-12-08,GAP
688004,,2025-12-09,GAP
688004,,2025-12-10,GAP
688004,,2025-12-11,GAP
688004,,2025-12-12,GAP
688004,,2025-12-15,GAP
688004,,2025-12-16,GAP
688004,,2025-12-17,GAP
688004,,2025-12-18,GAP
688004,,2025-12-19,GAP
688004,,2025-12-22,GAP
688005,,2025-11-28,GAP
688005,,2025-12-01,GAP
688005,,2025-12-02,GAP
688005,,2025-12-03,GAP
688005,,2025-12-04,GAP
688005,,2025-12-05,GAP
688005,,2025-12-08,GAP
688005,,2025-12-09,GAP
688005,,2025-12-10,GAP
688005,,2025-12-11,GAP
688005,,2025-12-12,GAP
688005,,2025-12-15,GAP
688005,,2025-12-16,GAP
688005,,2025-12-17,GAP
688005,,2025-12-18,GAP
688005,,2025-12-19,GAP
688005,,2025-12-22,GAP
688006,,2025-11-28,GAP
688006,,2025-12-01,GAP
688006,,2025-12-02,GAP
688006,,2025-12-03,GAP
688006,,2025-12-04,GAP
688006,,2025-12-05,GAP
688006,,2025-12-08,GAP
688006,,2025-12-09,GAP
688006,,2025-12-10,GAP
688006,,2025-12-11,GAP
688006,,2025-12-12,GAP
688006,,2025-12-15,GAP
688006,,2025-12-16,GAP
688006,,2025-12-17,GAP
688006,,2025-12-18,GAP
688006,,2025-12-19,GAP
688006,,2025-12-22,GAP
688007,,2025-11-28,GAP
688007,,2025-12-01,GAP
688007,,2025-12-02,GAP
688007,,2025-12-03,GAP
688007,,2025-12-04,GAP
688007,,2025-12-05,GAP
688007,,2025-12-08,GAP
688007,,2025-12-09,GAP
688007,,2025-12-10,GAP
688007,,2025-12-11,GAP
688007,,2025-12-12,GAP
688007,,2025-12-15,GAP
688007,,2025-12-16,GAP
688007,,2025-12-17,GAP
688007,,2025-12-18,GAP
688007,,2025-12-19,GAP
688007,,2025-12-22,GAP
688008,,2025-11-28,GAP
688008,,2025-12-01,GAP
688008,,2025-12-02,GAP
688008,,2025-12-03,GAP
688008,,2025-12-04,GAP
688008,,2025-12-05,GAP
688008,,2025-12-08,GAP
688008,,2025-12-09,GAP
688008,,2025-12-10,GAP
688008,,2025-12-11,GAP
688008,,2025-12-12,GAP
688008,,2025-12-15,GAP
688008,,2025-12-16,GAP
688008,,2025-12-17,GAP
688008,,2025-12-18,GAP
688008,,2025-12-19,GAP
688008,,2025-12-22,GAP
688009,,2025-11-28,GAP
688009,,2025-12-01,GAP
688009,,2025-12-02,GAP
688009,,2025-12-03,GAP
688009,,2025-12-04,GAP
688009,,2025-12-05,GAP
688009,,2025-12-08,GAP
688009,,2025-12-09,GAP
688009,,2025-12-10,GAP
688009,,2025-12-11,GAP
688009,,2025-12-12,GAP
688009,,2025-12-15,GAP
688009,,2025-12-16,GAP
688009,,2025-12-17,GAP
688009,,2025-12-18,GAP
688009,,2025-12-19,GAP
688009,,2025-12-22,GAP
688010,,2025-11-28,GAP
688010,,2025-12-01,GAP
688010,,2025-12-02,GAP
688010,,2025-12-03,GAP
688010,,2025-12-04,GAP
688010,,2025-12-05,GAP
688010,,2025-12-08,GAP
688010,,2025-12-09,GAP
688010,,2025-12-10,GAP
688010,,2025-12-11,GAP
688010,,2025-12-12,GAP
688010,,2025-12-15,GAP
688010,,2025-12-16,GAP
688010,,2025-12-17,GAP
688010,,2025-12-18,GAP
688010,,2025-12-19,GAP
688010,,2025-12-22,GAP
688011,,2025-11-28,GAP
688011,,2025-12-01,GAP
688011,,2025-12-02,GAP
688011,,2025-12-03,GAP
688011,,2025-12-04,GAP
688011,,2025-12-05,GAP
688011,,2025-12-08,GAP
688011,,2025-12-09,GAP
688011,,2025-12-10,GAP
688011,,2025-12-11,GAP
688011,,2025-12-12,GAP
688011,,2025-12-15,GAP
688011,,2025-12-16,GAP
688011,,2025-12-17,GAP
688011,,2025-12-18,GAP
688011,,2025-12-19,GAP
688011,,2025-12-22,GAP
688012,,2025-11-28,GAP
688012,,2025-12-01,GAP
688012,,2025-12-02,GAP
688012,,2025-12-03,GAP
688012,,2025-12-04,GAP
688012,,2025-12-05,GAP
688012,,2025-12-08,GAP
688012,,2025-12-09,GAP
688012,,2025-12-10,GAP
688012,,2025-12-11,GAP
688012,,2025-12-12,GAP
688012,,2025-12-15,GAP
688012,,2025-12-16,GAP
688012,,2025-12-17,GAP
688012,,2025-12-18,GAP
688012,,2025-12-19,GAP
688012,,2025-12-22,GAP
688013,,2025-11-28,GAP
688013,,2025-12-01,GAP
688013,,2025-12-02,GAP
688013,,2025-12-03,GAP
688013,,2025-12-04,GAP
688013,,2025-12-05,GAP
688013,,2025-12-08,GAP
688013,,2025-12-09,GAP
688013,,2025-12-10,GAP
688013,,2025-12-11,GAP
688013,,2025-12-12,GAP
688013,,2025-12-15,GAP
688013,,2025-12-16,GAP
688013,,2025-12-17,GAP
688013,,2025-12-18,GAP
688013,,2025-12-19,GAP
688013,,2025-12-22,GAP
688015,,2025-11-28,GAP
688015,,2025-12-01,GAP
688015,,2025-12-02,GAP
688015,,2025-12-03,GAP
688015,,2025-12-04,GAP
688015,,2025-12-05,GAP
688015,,2025-12-08,GAP
688015,,2025-12-09,GAP
688015,,2025-12-10,GAP
688015,,2025-12-11,GAP
688015,,2025-12-12,GAP
688015,,2025-12-15,GAP
688015,,2025-12-16,GAP
688015,,2025-12-17,GAP
688015,,2025-12-18,GAP
688015,,2025-12-19,GAP
688015,,2025-12-22,GAP
688016,,2025-11-28,GAP
688016,,2025-12-01,GAP
688016,,2025-12-02,GAP
688016,,2025-12-03,GAP
688016,,2025-12-04,GAP
688016,,2025-12-05,GAP
688016,,2025-12-08,GAP
688016,,2025-12-09,GAP
688016,,2025-12-10,GAP
688016,,2025-12-11,GAP
688016,,2025-12-12,GAP
688016,,2025-12-15,GAP
688016,,2025-12-16,GAP
688016,,2025-12-17,GAP
688016,,2025-12-18,GAP
688016,,2025-12-19,GAP
688016,,2025-12-22,GAP
688017,,2025-11-28,GAP
688017,,2025-12-01,GAP
688017,,2025-12-02,GAP
688017,,2025-12-03,GAP
688017,,2025-12-04,GAP
688017,,2025-12-05,GAP
688017,,2025-12-08,GAP
688017,,2025-12-09,GAP
688017,,2025-12-10,GAP
688017,,2025-12-11,GAP
688017,,2025-12-12,GAP
688017,,2025-12-15,GAP
688017,,2025-12-16,GAP
688017,,2025-12-17,GAP
688017,,2025-12-18,GAP
688017,,2025-12-19,GAP
688017,,2025-12-22,GAP
688018,,2025-11-28,GAP
688018,,2025-12-01,GAP
688018,,2025-12-02,GAP
688018,,2025-12-03,GAP
688018,,2025-12-04,GAP
688018,,2025-12-05,GAP
688018,,2025-12-08,GAP
688018,,2025-12-09,GAP
688018,,2025-12-10,GAP
688018,,2025-12-11,GAP
688018,,2025-12-12,GAP
688018,,2025-12-15,GAP
688018,,2025-12-16,GAP
688018,,2025-12-17,GAP
688018,,2025-12-18,GAP
688018,,2025-12-19,GAP
688018,,2025-12-22,GAP
688019,,2025-11-28,GAP
688019,,2025-12-01,GAP
688019,,2025-12-02,GAP
688019,,2025-12-03,GAP
688019,,2025-12-04,GAP
688019,,2025-12-05,GAP
688019,,2025-12-08,GAP
688019,,2025-12-09,GAP
688019,,2025-12-10,GAP
688019,,2025-12-11,GAP
688019,,2025-12-12,GAP
688019,,2025-12-15,GAP
688019,,2025-12-16,GAP
688019,,2025-12-17,GAP
688019,,2025-12-18,GAP
688019,,2025-12-19,GAP
688019,,2025-12-22,GAP
688020,,2025-11-28,GAP
688020,,2025-12-01,GAP
688020,,2025-12-02,GAP
688020,,2025-12-03,GAP
688020,,2025-12-04,GAP
688020,,2025-12-05,GAP
688020,,2025-12-08,GAP
688020,,2025-12-09,GAP
688020,,2025-12-10,GAP
688020,,2025-12-11,GAP
688020,,2025-12-12,GAP
688020,,2025-12-15,GAP
688020,,2025-12-16,GAP
688020,,2025-12-17,GAP
688020,,2025-12-18,GAP
688020,,2025-12-19,GAP
688020,,2025-12-22,GAP
688021,,2025-11-28,GAP
688021,,2025-12-01,GAP
688021,,2025-12-02,GAP
688021,,2025-12-03,GAP
688021,,2025-12-04,GAP
688021,,2025-12-05,GAP
688021,,2025-12-08,GAP
688021,,2025-12-09,GAP
688021,,2025-12-10,GAP
688021,,2025-12-11,GAP
688021,,2025-12-12,GAP
688021,,2025-12-15,GAP
688021,,2025-12-16,GAP
688021,,2025-12-17,GAP
688021,,2025-12-18,GAP
688021,,2025-12-19,GAP
688021,,2025-12-22,GAP
688022,,2025-11-28,GAP
688022,,2025-12-01,GAP
688022,,2025-12-02,GAP
688022,,2025-12-03,GAP
688022,,2025-12-04,GAP
688022,,2025-12-05,GAP
688022,,2025-12-08,GAP
688022,,2025-12-09,GAP
688022,,2025-12-10,GAP
688022,,2025-12-11,GAP
688022,,2025-12-12,GAP
688022,,2025-12-15,GAP
688022,,2025-12-16,GAP
688022,,2025-12-17,GAP
688022,,2025-12-18,GAP
688022,,2025-12-19,GAP
688022,,2025-12-22,GAP
688023,,2025-11-28,GAP
688023,,2025-12-01,GAP
688023,,2025-12-02,GAP
688023,,2025-12-03,GAP
688023,,2025-12-04,GAP
688023,,2025-12-05,GAP
688023,,2025-12-08,GAP
688023,,2025-12-09,GAP
688023,,2025-12-10,GAP
688023,,2025-12-11,GAP
688023,,2025-12-12,GAP
688023,,2025-12-15,GAP
688023,,2025-12-16,GAP
688023,,2025-12-17,GAP
688023,,2025-12-18,GAP
688023,,2025-12-19,GAP
688023,,2025-12-22,GAP
688025,,2025-11-28,GAP
688025,,2025-12-01,GAP
688025,,2025-12-02,GAP
688025,,2025-12-03,GAP
688025,,2025-12-04,GAP
688025,,2025-12-05,GAP
688025,,2025-12-08,GAP
688025,,2025-12-09,GAP
688025,,2025-12-10,GAP
688025,,2025-12-11,GAP
688025,,2025-12-12,GAP
688025,,2025-12-15,GAP
688025,,2025-12-16,GAP
688025,,2025-12-17,GAP
688025,,2025-12-18,GAP
688025,,2025-12-19,GAP
688025,,2025-12-22,GAP
688026,,2025-11-28,GAP
688026,,2025-12-01,GAP
688026,,2025-12-02,GAP
688026,,2025-12-03,GAP
688026,,2025-12-04,GAP
688026,,2025-12-05,GAP
688026,,2025-12-08,GAP
688026,,2025-12-09,GAP
688026,,2025-12-10,GAP
688026,,2025-12-11,GAP
688026,,2025-12-12,GAP
688026,,2025-12-15,GAP
688026,,2025-12-16,GAP
688026,,2025-12-17,GAP
688026,,2025-12-18,GAP
688026,,2025-12-19,GAP
688026,,2025-12-22,GAP
688027,,2025-11-28,GAP
688027,,2025-12-01,GAP
688027,,2025-12-02,GAP
688027,,2025-12-03,GAP
688027,,2025-12-04,GAP
688027,,2025-12-05,GAP
688027,,2025-12-08,GAP
688027,,2025-12-09,GAP
688027,,2025-12-10,GAP
688027,,2025-12-11,GAP
688027,,2025-12-12,GAP
688027,,2025-12-15,GAP
688027,,2025-12-16,GAP
688027,,2025-12-17,GAP
688027,,2025-12-18,GAP
688027,,2025-12-19,GAP
688027,,2025-12-22,GAP
688028,,2025-11-28,GAP
688028,,2025-12-01,GAP
688028,,2025-12-02,GAP
688028,,2025-12-03,GAP
688028,,2025-12-04,GAP
688028,,2025-12-05,GAP
688028,,2025-12-08,GAP
688028,,2025-12-09,GAP
688028,,2025-12-10,GAP
688028,,2025-12-11,GAP
688028,,2025-12-12,GAP
688028,,2025-12-15,GAP
688028,,2025-12-16,GAP
688028,,2025-12-17,GAP
688028,,2025-12-18,GAP
688028,,2025-12-19,GAP
688028,,2025-12-22,GAP
688029,,2025-11-28,GAP
688029,,2025-12-01,GAP
688029,,2025-12-02,GAP
688029,,2025-12-03,GAP
688029,,2025-12-04,GAP
688029,,2025-12-05,GAP
688029,,2025-12-08,GAP
688029,,2025-12-09,GAP
688029,,2025-12-10,GAP
688029,,2025-12-11,GAP
688029,,2025-12-12,GAP
688029,,2025-12-15,GAP
688029,,2025-12-16,GAP
688029,,2025-12-17,GAP
688029,,2025-12-18,GAP
688029,,2025-12-19,GAP
688029,,2025-12-22,GAP
688030,,2025-11-28,GAP
688030,,2025-12-01,GAP
688030,,2025-12-02,GAP
688030,,2025-12-03,GAP
688030,,2025-12-04,GAP
688030,,2025-12-05,GAP
688030,,2025-12-08,GAP
688030,,2025-12-09,GAP
688030,,2025-12-10,GAP
688030,,2025-12-11,GAP
688030,,2025-12-12,GAP
688030,,2025-12-15,GAP
688030,,2025-12-16,GAP
688030,,2025-12-17,GAP
688030,,2025-12-18,GAP
688030,,2025-12-19,GAP
688030,,2025-12-22,GAP
688031,,2025-11-28,GAP
688031,,2025-12-01,GAP
688031,,2025-12-02,GAP
688031,,2025-12-03,GAP
688031,,2025-12-04,GAP
688031,,2025-12-05,GAP
688031,,2025-12-08,GAP
688031,,2025-12-09,GAP
688031,,2025-12-10,GAP
688031,,2025-12-11,GAP
688031,,2025-12-12,GAP
688031,,2025-12-15,GAP
688031,,2025-12-16,GAP
688031,,2025-12-17,GAP
688031,,2025-12-18,GAP
688031,,2025-12-19,GAP
688031,,2025-12-22,GAP
688032,,2025-11-28,GAP
688032,,2025-12-01,GAP
688032,,2025-12-02,GAP
688032,,2025-12-03,GAP
688032,,2025-12-04,GAP
688032,,2025-12-05,GAP
688032,,2025-12-08,GAP
688032,,2025-12-09,GAP
688032,,2025-12-10,GAP
688032,,2025-12-11,GAP
