asof_date,src,symbol,v8_local_industry_id,v8_local_industry_name,v7_sw_l1_code,v7_sw_l1_name,mapping_type,manual_review_flag,jaccard_score,coverage_vs_v8,coverage_vs_v7,decision_reason
2026-03-30,SW2021,301190,850324.SI,850324.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.030769,1.0,0.030769,high_v8_coverage_single_parent
2026-03-30,SW2021,301191,851026.SI,851026.SI,801770.SI,通信,ONE_TO_ONE,0,0.197183,1.0,0.197183,high_v8_coverage_single_parent
2026-03-30,SW2021,301192,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,301193,851491.SI,851491.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.133721,1.0,0.133721,high_v8_coverage_single_parent
2026-03-30,SW2021,301195,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
2026-03-30,SW2021,301196,850351.SI,850351.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.043956,1.0,0.043956,high_v8_coverage_single_parent
2026-03-30,SW2021,301197,850731.SI,850731.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.086885,1.0,0.086885,high_v8_coverage_single_parent
2026-03-30,SW2021,301198,851424.SI,851424.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.034884,1.0,0.034884,high_v8_coverage_single_parent
2026-03-30,SW2021,301199,850781.SI,850781.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.027869,1.0,0.027869,high_v8_coverage_single_parent
2026-03-30,SW2021,301200,850727.SI,850727.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.129508,1.0,0.129508,high_v8_coverage_single_parent
2026-03-30,SW2021,301201,851563.SI,851563.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.055028,1.0,0.055028,high_v8_coverage_single_parent
2026-03-30,SW2021,301202,851027.SI,851027.SI,801770.SI,通信,ONE_TO_ONE,0,0.077465,1.0,0.077465,high_v8_coverage_single_parent
2026-03-30,SW2021,301203,859712.SI,859712.SI,801970.SI,环保,ONE_TO_ONE,0,0.356643,1.0,0.356643,high_v8_coverage_single_parent
2026-03-30,SW2021,301205,851024.SI,851024.SI,801770.SI,通信,ONE_TO_ONE,0,0.246479,1.0,0.246479,high_v8_coverage_single_parent
2026-03-30,SW2021,301206,850135.SI,850135.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.048352,1.0,0.048352,high_v8_coverage_single_parent
2026-03-30,SW2021,301207,851523.SI,851523.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.024668,1.0,0.024668,high_v8_coverage_single_parent
2026-03-30,SW2021,301208,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,301209,850335.SI,850335.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.035165,1.0,0.035165,high_v8_coverage_single_parent
2026-03-30,SW2021,301210,857371.SI,857371.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.062201,1.0,0.062201,high_v8_coverage_single_parent
2026-03-30,SW2021,301211,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2021,301212,850339.SI,850339.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.16044,1.0,0.16044,high_v8_coverage_single_parent
2026-03-30,SW2021,301213,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2021,301215,850233.SI,850233.SI,801880.SI,汽车,ONE_TO_ONE,0,0.015432,1.0,0.015432,high_v8_coverage_single_parent
2026-03-30,SW2021,301216,850351.SI,850351.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.043956,1.0,0.043956,high_v8_coverage_single_parent
2026-03-30,SW2021,301217,857371.SI,857371.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.062201,1.0,0.062201,high_v8_coverage_single_parent
2026-03-30,SW2021,301218,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,301220,850135.SI,850135.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.048352,1.0,0.048352,high_v8_coverage_single_parent
2026-03-30,SW2021,301221,850926.SI,850926.SI,801880.SI,汽车,ONE_TO_ONE,0,0.111111,1.0,0.111111,high_v8_coverage_single_parent
2026-03-30,SW2021,301222,857375.SI,857375.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.021531,1.0,0.021531,high_v8_coverage_single_parent
2026-03-30,SW2021,301223,851425.SI,851425.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.110465,1.0,0.110465,high_v8_coverage_single_parent
2026-03-30,SW2021,301225,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,301226,850741.SI,850741.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2021,301227,851438.SI,851438.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.075581,1.0,0.075581,high_v8_coverage_single_parent
2026-03-30,SW2021,301228,852182.SI,852182.SI,801210.SI,社会服务,ONE_TO_ONE,0,0.215054,1.0,0.215054,high_v8_coverage_single_parent
2026-03-30,SW2021,301229,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,301230,851563.SI,851563.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.055028,1.0,0.055028,high_v8_coverage_single_parent
2026-03-30,SW2021,301231,857692.SI,857692.SI,801760.SI,传媒,ONE_TO_ONE,0,0.121795,1.0,0.121795,high_v8_coverage_single_parent
2026-03-30,SW2021,301232,857362.SI,857362.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.057416,1.0,0.057416,high_v8_coverage_single_parent
2026-03-30,SW2021,301233,850925.SI,850925.SI,801880.SI,汽车,ONE_TO_ONE,0,0.166667,1.0,0.166667,high_v8_coverage_single_parent
2026-03-30,SW2021,301234,851533.SI,851533.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.098672,1.0,0.098672,high_v8_coverage_single_parent
2026-03-30,SW2021,301235,851532.SI,851532.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.072106,1.0,0.072106,high_v8_coverage_single_parent
2026-03-30,SW2021,301236,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,301237,850355.SI,850355.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.043956,1.0,0.043956,high_v8_coverage_single_parent
2026-03-30,SW2021,301238,857372.SI,857372.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.100478,1.0,0.100478,high_v8_coverage_single_parent
2026-03-30,SW2021,301239,851564.SI,851564.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.028463,1.0,0.028463,high_v8_coverage_single_parent
2026-03-30,SW2021,301246,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2021,301248,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,301251,850822.SI,850822.SI,801080.SI,电子,ONE_TO_ONE,0,0.082515,1.0,0.082515,high_v8_coverage_single_parent
2026-03-30,SW2021,301252,851161.SI,851161.SI,801110.SI,家用电器,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,301255,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2021,301256,850323.SI,850323.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.021978,1.0,0.021978,high_v8_coverage_single_parent
2026-03-30,SW2021,301257,851563.SI,851563.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.055028,1.0,0.055028,high_v8_coverage_single_parent
2026-03-30,SW2021,301258,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2021,301259,859714.SI,859714.SI,801970.SI,环保,ONE_TO_ONE,0,0.104895,1.0,0.104895,high_v8_coverage_single_parent
2026-03-30,SW2021,301261,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2021,301262,859951.SI,859951.SI,801760.SI,传媒,ONE_TO_ONE,0,0.089744,1.0,0.089744,high_v8_coverage_single_parent
2026-03-30,SW2021,301263,851512.SI,851512.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.204934,1.0,0.204934,high_v8_coverage_single_parent
2026-03-30,SW2021,301265,859713.SI,859713.SI,801970.SI,环保,ONE_TO_ONE,0,0.237762,1.0,0.237762,high_v8_coverage_single_parent
2026-03-30,SW2021,301266,857354.SI,857354.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.04067,1.0,0.04067,high_v8_coverage_single_parent
2026-03-30,SW2021,301267,851564.SI,851564.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.028463,1.0,0.028463,high_v8_coverage_single_parent
2026-03-30,SW2021,301268,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2021,301269,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
2026-03-30,SW2021,301270,851042.SI,851042.SI,801750.SI,计算机,ONE_TO_ONE,0,0.092348,1.0,0.092348,high_v8_coverage_single_parent
2026-03-30,SW2021,301272,850715.SI,850715.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.027869,1.0,0.027869,high_v8_coverage_single_parent
2026-03-30,SW2021,301273,850716.SI,850716.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.07541,1.0,0.07541,high_v8_coverage_single_parent
2026-03-30,SW2021,301275,850841.SI,850841.SI,801080.SI,电子,ONE_TO_ONE,0,0.064833,1.0,0.064833,high_v8_coverage_single_parent
2026-03-30,SW2021,301276,851329.SI,851329.SI,801130.SI,纺织服饰,ONE_TO_ONE,0,0.319328,1.0,0.319328,high_v8_coverage_single_parent
2026-03-30,SW2021,301277,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2021,301278,857352.SI,857352.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.050239,1.0,0.050239,high_v8_coverage_single_parent
2026-03-30,SW2021,301279,850772.SI,850772.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.014754,1.0,0.014754,high_v8_coverage_single_parent
2026-03-30,SW2021,301280,851161.SI,851161.SI,801110.SI,家用电器,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,301281,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2021,301282,850822.SI,850822.SI,801080.SI,电子,ONE_TO_ONE,0,0.082515,1.0,0.082515,high_v8_coverage_single_parent
2026-03-30,SW2021,301285,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2021,301286,850339.SI,850339.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.16044,1.0,0.16044,high_v8_coverage_single_parent
2026-03-30,SW2021,301287,851452.SI,851452.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.098837,1.0,0.098837,high_v8_coverage_single_parent
2026-03-30,SW2021,301288,859721.SI,859721.SI,801970.SI,环保,ONE_TO_ONE,0,0.188811,1.0,0.188811,high_v8_coverage_single_parent
2026-03-30,SW2021,301289,852182.SI,852182.SI,801210.SI,社会服务,ONE_TO_ONE,0,0.215054,1.0,0.215054,high_v8_coverage_single_parent
2026-03-30,SW2021,301290,851532.SI,851532.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.072106,1.0,0.072106,high_v8_coverage_single_parent
2026-03-30,SW2021,301291,857382.SI,857382.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2021,301292,857372.SI,857372.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.100478,1.0,0.100478,high_v8_coverage_single_parent
2026-03-30,SW2021,301293,851564.SI,851564.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.028463,1.0,0.028463,high_v8_coverage_single_parent
2026-03-30,SW2021,301295,857381.SI,857381.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.062201,1.0,0.062201,high_v8_coverage_single_parent
2026-03-30,SW2021,301296,851425.SI,851425.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.110465,1.0,0.110465,high_v8_coverage_single_parent
2026-03-30,SW2021,301297,850818.SI,850818.SI,801080.SI,电子,ONE_TO_ONE,0,0.047151,1.0,0.047151,high_v8_coverage_single_parent
2026-03-30,SW2021,301298,850925.SI,850925.SI,801880.SI,汽车,ONE_TO_ONE,0,0.166667,1.0,0.166667,high_v8_coverage_single_parent
2026-03-30,SW2021,301299,857674.SI,857674.SI,801760.SI,传媒,ONE_TO_ONE,0,0.051282,1.0,0.051282,high_v8_coverage_single_parent
2026-03-30,SW2021,301300,850363.SI,850363.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.013187,1.0,0.013187,high_v8_coverage_single_parent
2026-03-30,SW2021,301301,851511.SI,851511.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.079696,1.0,0.079696,high_v8_coverage_single_parent
2026-03-30,SW2021,301302,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2021,301303,850731.SI,850731.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.086885,1.0,0.086885,high_v8_coverage_single_parent
2026-03-30,SW2021,301305,859713.SI,859713.SI,801970.SI,环保,ONE_TO_ONE,0,0.237762,1.0,0.237762,high_v8_coverage_single_parent
2026-03-30,SW2021,301306,857451.SI,857451.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.42,0.984375,0.422819,high_v8_coverage_single_parent
2026-03-30,SW2021,301307,851024.SI,851024.SI,801770.SI,通信,ONE_TO_ONE,0,0.246479,1.0,0.246479,high_v8_coverage_single_parent
2026-03-30,SW2021,301308,850814.SI,850814.SI,801080.SI,电子,ONE_TO_ONE,0,0.100196,1.0,0.100196,high_v8_coverage_single_parent
2026-03-30,SW2021,301309,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2021,301310,850926.SI,850926.SI,801880.SI,汽车,ONE_TO_ONE,0,0.111111,1.0,0.111111,high_v8_coverage_single_parent
2026-03-30,SW2021,301311,850716.SI,850716.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.07541,1.0,0.07541,high_v8_coverage_single_parent
2026-03-30,SW2021,301312,850784.SI,850784.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.040984,1.0,0.040984,high_v8_coverage_single_parent
2026-03-30,SW2021,301314,851024.SI,851024.SI,801770.SI,通信,ONE_TO_ONE,0,0.246479,1.0,0.246479,high_v8_coverage_single_parent
2026-03-30,SW2021,301315,851042.SI,851042.SI,801750.SI,计算机,ONE_TO_ONE,0,0.092348,1.0,0.092348,high_v8_coverage_single_parent
2026-03-30,SW2021,301316,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,301317,850716.SI,850716.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.07541,1.0,0.07541,high_v8_coverage_single_parent
2026-03-30,SW2021,301318,850702.SI,850702.SI,801750.SI,计算机,ONE_TO_ONE,0,0.063325,1.0,0.063325,high_v8_coverage_single_parent
2026-03-30,SW2021,301319,850861.SI,850861.SI,801080.SI,电子,ONE_TO_ONE,0,0.066798,1.0,0.066798,high_v8_coverage_single_parent
2026-03-30,SW2021,301320,850782.SI,850782.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.044262,1.0,0.044262,high_v8_coverage_single_parent
2026-03-30,SW2021,301321,850831.SI,850831.SI,801080.SI,电子,ONE_TO_ONE,0,0.072692,1.0,0.072692,high_v8_coverage_single_parent
2026-03-30,SW2021,301322,858811.SI,858811.SI,801880.SI,汽车,ONE_TO_ONE,0,0.021605,1.0,0.021605,high_v8_coverage_single_parent
2026-03-30,SW2021,301323,850522.SI,850522.SI,801050.SI,有色金属,ONE_TO_ONE,0,0.088608,1.0,0.088608,high_v8_coverage_single_parent
2026-03-30,SW2021,301325,857373.SI,857373.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.04067,1.0,0.04067,high_v8_coverage_single_parent
2026-03-30,SW2021,301326,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2021,301327,857371.SI,857371.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.062201,1.0,0.062201,high_v8_coverage_single_parent
2026-03-30,SW2021,301328,850841.SI,850841.SI,801080.SI,电子,ONE_TO_ONE,0,0.064833,1.0,0.064833,high_v8_coverage_single_parent
2026-03-30,SW2021,301329,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2021,301330,850702.SI,850702.SI,801750.SI,计算机,ONE_TO_ONE,0,0.063325,1.0,0.063325,high_v8_coverage_single_parent
2026-03-30,SW2021,301331,851521.SI,851521.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.127135,1.0,0.127135,high_v8_coverage_single_parent
2026-03-30,SW2021,301333,851563.SI,851563.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.055028,1.0,0.055028,high_v8_coverage_single_parent
2026-03-30,SW2021,301335,851452.SI,851452.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.098837,1.0,0.098837,high_v8_coverage_single_parent
2026-03-30,SW2021,301336,851437.SI,851437.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.093023,1.0,0.093023,high_v8_coverage_single_parent
2026-03-30,SW2021,301337,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
2026-03-30,SW2021,301338,850727.SI,850727.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.129508,1.0,0.129508,high_v8_coverage_single_parent
2026-03-30,SW2021,301339,850703.SI,850703.SI,801750.SI,计算机,ONE_TO_ONE,0,0.158311,1.0,0.158311,high_v8_coverage_single_parent
2026-03-30,SW2021,301345,858812.SI,858812.SI,801880.SI,汽车,ONE_TO_ONE,0,0.024691,1.0,0.024691,high_v8_coverage_single_parent
2026-03-30,SW2021,301348,850817.SI,850817.SI,801080.SI,电子,ONE_TO_ONE,0,0.023576,1.0,0.023576,high_v8_coverage_single_parent
2026-03-30,SW2021,301349,857372.SI,857372.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.100478,1.0,0.100478,high_v8_coverage_single_parent
2026-03-30,SW2021,301353,850716.SI,850716.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.07541,1.0,0.07541,high_v8_coverage_single_parent
2026-03-30,SW2021,301355,851425.SI,851425.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.110465,1.0,0.110465,high_v8_coverage_single_parent
2026-03-30,SW2021,301356,851436.SI,851436.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.075581,1.0,0.075581,high_v8_coverage_single_parent
2026-03-30,SW2021,301357,857431.SI,857431.SI,801740.SI,国防军工,ONE_TO_ONE,0,0.080537,1.0,0.080537,high_v8_coverage_single_parent
2026-03-30,SW2021,301358,857372.SI,857372.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.100478,1.0,0.100478,high_v8_coverage_single_parent
2026-03-30,SW2021,301359,850841.SI,850841.SI,801080.SI,电子,ONE_TO_ONE,0,0.064833,1.0,0.064833,high_v8_coverage_single_parent
2026-03-30,SW2021,301360,850731.SI,850731.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.086885,1.0,0.086885,high_v8_coverage_single_parent
2026-03-30,SW2021,301361,857382.SI,857382.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2021,301362,851151.SI,851151.SI,801110.SI,家用电器,ONE_TO_ONE,0,0.111111,1.0,0.111111,high_v8_coverage_single_parent
2026-03-30,SW2021,301363,851532.SI,851532.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.072106,1.0,0.072106,high_v8_coverage_single_parent
2026-03-30,SW2021,301365,857261.SI,857261.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.232955,1.0,0.232955,high_v8_coverage_single_parent
2026-03-30,SW2021,301366,850822.SI,850822.SI,801080.SI,电子,ONE_TO_ONE,0,0.082515,1.0,0.082515,high_v8_coverage_single_parent
2026-03-30,SW2021,301367,851532.SI,851532.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.072106,1.0,0.072106,high_v8_coverage_single_parent
2026-03-30,SW2021,301368,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2021,301369,850818.SI,850818.SI,801080.SI,电子,ONE_TO_ONE,0,0.047151,1.0,0.047151,high_v8_coverage_single_parent
2026-03-30,SW2021,301370,851533.SI,851533.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.098672,1.0,0.098672,high_v8_coverage_single_parent
2026-03-30,SW2021,301371,859822.SI,859822.SI,801980.SI,美容护理,ONE_TO_ONE,0,0.258065,1.0,0.258065,high_v8_coverage_single_parent
2026-03-30,SW2021,301372,859712.SI,859712.SI,801970.SI,环保,ONE_TO_ONE,0,0.356643,1.0,0.356643,high_v8_coverage_single_parent
2026-03-30,SW2021,301373,850339.SI,850339.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.16044,1.0,0.16044,high_v8_coverage_single_parent
2026-03-30,SW2021,301376,851437.SI,851437.SI,801140.SI,轻工制造,ONE_TO_ONE,0,0.093023,1.0,0.093023,high_v8_coverage_single_parent
2026-03-30,SW2021,301377,850751.SI,850751.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.116393,1.0,0.116393,high_v8_coverage_single_parent
2026-03-30,SW2021,301378,851041.SI,851041.SI,801750.SI,计算机,ONE_TO_ONE,0,0.255937,1.0,0.255937,high_v8_coverage_single_parent
2026-03-30,SW2021,301379,850831.SI,850831.SI,801080.SI,电子,ONE_TO_ONE,0,0.072692,1.0,0.072692,high_v8_coverage_single_parent
2026-03-30,SW2021,301380,852214.SI,852214.SI,801770.SI,通信,ONE_TO_ONE,0,0.119718,1.0,0.119718,high_v8_coverage_single_parent
2026-03-30,SW2021,301381,852062.SI,852062.SI,801200.SI,商贸零售,ONE_TO_ONE,0,0.06087,1.0,0.06087,high_v8_coverage_single_parent
2026-03-30,SW2021,301382,852214.SI,852214.SI,801770.SI,通信,ONE_TO_ONE,0,0.119718,1.0,0.119718,high_v8_coverage_single_parent
2026-03-30,SW2021,301383,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2021,301386,857382.SI,857382.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2021,301387,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2021,301388,857382.SI,857382.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.059809,1.0,0.059809,high_v8_coverage_single_parent
2026-03-30,SW2021,301389,850854.SI,850854.SI,801080.SI,电子,ONE_TO_ONE,0,0.157171,1.0,0.157171,high_v8_coverage_single_parent
2026-03-30,SW2021,301390,857261.SI,857261.SI,801720.SI,建筑装饰,ONE_TO_ONE,0,0.232955,1.0,0.232955,high_v8_coverage_single_parent
2026-03-30,SW2021,301391,850703.SI,850703.SI,801750.SI,计算机,ONE_TO_ONE,0,0.158311,1.0,0.158311,high_v8_coverage_single_parent
2026-03-30,SW2021,301392,850727.SI,850727.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.129508,1.0,0.129508,high_v8_coverage_single_parent
2026-03-30,SW2021,301393,851524.SI,851524.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.058824,1.0,0.058824,high_v8_coverage_single_parent
2026-03-30,SW2021,301395,850354.SI,850354.SI,801030.SI,基础化工,ONE_TO_ONE,0,0.030769,1.0,0.030769,high_v8_coverage_single_parent
2026-03-30,SW2021,301396,852226.SI,852226.SI,801750.SI,计算机,ONE_TO_ONE,0,0.313984,1.0,0.313984,high_v8_coverage_single_parent
2026-03-30,SW2021,301397,850923.SI,850923.SI,801880.SI,汽车,ONE_TO_ONE,0,0.277778,1.0,0.277778,high_v8_coverage_single_parent
2026-03-30,SW2021,301398,850922.SI,850922.SI,801880.SI,汽车,ONE_TO_ONE,0,0.111111,1.0,0.111111,high_v8_coverage_single_parent
2026-03-30,SW2021,301399,850715.SI,850715.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.027869,1.0,0.027869,high_v8_coverage_single_parent
2026-03-30,SW2021,301408,851543.SI,851543.SI,801150.SI,医药生物,ONE_TO_ONE,0,0.01518,1.0,0.01518,high_v8_coverage_single_parent
2026-03-30,SW2021,301413,850731.SI,850731.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.086885,1.0,0.086885,high_v8_coverage_single_parent
2026-03-30,SW2021,301418,850782.SI,850782.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.044262,1.0,0.044262,high_v8_coverage_single_parent
2026-03-30,SW2021,301419,851024.SI,851024.SI,801770.SI,通信,ONE_TO_ONE,0,0.246479,1.0,0.246479,high_v8_coverage_single_parent
2026-03-30,SW2021,301421,850833.SI,850833.SI,801080.SI,电子,ONE_TO_ONE,0,0.049116,1.0,0.049116,high_v8_coverage_single_parent
2026-03-30,SW2021,301428,852214.SI,852214.SI,801770.SI,通信,ONE_TO_ONE,0,0.119718,1.0,0.119718,high_v8_coverage_single_parent
2026-03-30,SW2021,301429,850614.SI,850614.SI,801710.SI,建筑材料,ONE_TO_ONE,0,0.21519,1.0,0.21519,high_v8_coverage_single_parent
2026-03-30,SW2021,301439,857344.SI,857344.SI,801730.SI,电力设备,ONE_TO_ONE,0,0.083732,1.0,0.083732,high_v8_coverage_single_parent
2026-03-30,SW2021,301446,850772.SI,850772.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.014754,1.0,0.014754,high_v8_coverage_single_parent
2026-03-30,SW2021,301448,850716.SI,850716.SI,801890.SI,机械设备,ONE_TO_ONE,0,0.07541,1.0,0.07541,high_v8_coverage_single_parent
2026-03-30,SW2021,301449,852182.SI,852182.SI,801210.SI,社会服务,ONE_TO_ONE,0,0.215054,1.0,0.215054,high_v8_coverage_single_parent
